,sound,points,image_name,Metadata_files
188,mooring,"[[1157.2650602409637, 927.734939759036], [1216.301204819277, 797.6144578313252]]",20181205T233004-File-11.png,20181205T233004-File-11Metadata
189,mooring,"[[1351.2409638554216, 925.3253012048192], [1430.7590361445782, 789.1807228915662]]",20181205T233004-File-11.png,20181205T233004-File-11Metadata
190,flow noise,"[[480.4761904761905, 1005.3333333333335], [313.8095238095238, 1057.7142857142858]]",20181205T233004-File-11.png,20181205T233004-File-11Metadata
191,mooring,"[[1211.4285714285716, 674.3809523809524], [1264.3243243243244, 766.2702702702702]]",20181206T023004-File-24.png,20181206T023004-File-24Metadata
192,flow noise,"[[318.57142857142856, 952.952380952381], [388.5903614457831, 1063.879518072289]]",20181206T083004-File-4.png,20181206T083004-File-4Metadata
193,flow noise,"[[466.9036144578313, 1060.2650602409637], [601.9047619047619, 955.3333333333335]]",20181206T083004-File-4.png,20181206T083004-File-4Metadata
194,mooring,"[[1141.602409638554, 932.5542168674697], [1213.8915662650602, 825.3253012048192]]",20181206T100004-File-3.png,20181206T100004-File-3Metadata
195,flow noise,"[[837.6190476190477, 1019.6190476190477], [947.1428571428572, 1062.4761904761906]]",20181206T160004-File-8.png,20181206T160004-File-8Metadata
196,flow noise,"[[1068.3783783783783, 1010.8648648648648], [1242.7027027027027, 1059.5135135135135]]",20181206T160004-File-8.png,20181206T160004-File-8Metadata
197,flow noise,"[[1272.4324324324325, 1008.1621621621621], [1435.945945945946, 1064.918918918919]]",20181206T160004-File-8.png,20181206T160004-File-8Metadata
198,flow noise,"[[1506.2162162162163, 1017.6216216216217], [1675.1351351351352, 1062.2162162162163]]",20181206T160004-File-8.png,20181206T160004-File-8Metadata
199,fish,"[[1468.3783783783783, 94.64864864864865], [1556.6666666666667, 1000.5714285714287]]",20181206T160004-File-9.png,20181206T160004-File-9Metadata
200,fish,"[[1590.0, 100.57142857142856], [1851.904761904762, 991.047619047619]]",20181206T160004-File-9.png,20181206T160004-File-9Metadata
201,mooring,"[[1953.6506024096384, 959.0602409638552], [1997.024096385542, 875.9277108433735]]",20181207T070004-File-20.png,20181207T070004-File-20Metadata
202,flow noise,"[[1023.3333333333335, 1002.952380952381], [1206.6666666666667, 1060.095238095238]]",20181207T070004-File-20.png,20181207T070004-File-20Metadata
203,mooring,"[[1394.6144578313251, 939.7831325301204], [1466.9036144578313, 777.1325301204819]]",20181207T220004-File-16.png,20181207T220004-File-16Metadata
204,mooring,"[[1912.6867469879517, 922.9156626506024], [1987.3855421686744, 751.8313253012047]]",20181207T220004-File-16.png,20181207T220004-File-16Metadata
205,mooring,"[[1715.0963855421685, 928.9397590361446], [1788.590361445783, 774.7228915662649]]",20181207T220004-File-24.png,20181207T220004-File-24Metadata
206,mooring,"[[1818.7108433734938, 936.168674698795], [1892.2048192771083, 848.2168674698794]]",20181207T220004-File-24.png,20181207T220004-File-24Metadata
207,mooring,"[[1065.6987951807228, 962.6746987951806], [1154.855421686747, 880.7469879518071]]",20181208T010004-File-0.png,20181208T010004-File-0Metadata
208,fish,"[[978.0952380952382, 98.1904761904762], [1120.952380952381, 964.8571428571429]]",20181208T173004-File-12.png,20181208T173004-File-12Metadata
209,mooring,"[[1994.7619047619048, 686.2857142857143], [2063.809523809524, 795.8095238095239]]",20181208T173004-File-12.png,20181208T173004-File-12Metadata
210,mooring,"[[993.4096385542168, 931.3493975903614], [1072.9277108433735, 855.4457831325301]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
211,mooring,"[[1433.168674698795, 954.2409638554216], [1510.2771084337348, 869.9036144578313]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
212,mooring,"[[1424.734939759036, 854.2409638554216], [1499.433734939759, 787.9759036144577]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
213,mooring,"[[1428.3493975903614, 784.3614457831324], [1501.8433734939758, 689.1807228915661]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
214,mooring,"[[1916.301204819277, 925.3253012048192], [1977.7469879518071, 808.4578313253011]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
215,mooring,"[[1651.904761904762, 860.0952380952381], [1751.904761904762, 945.8095238095239]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
216,mooring,"[[1651.904761904762, 686.2857142857143], [1742.3809523809525, 791.047619047619]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
217,flow noise,"[[1449.5238095238096, 979.1428571428571], [1561.4285714285716, 1057.7142857142858]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
218,flow noise,"[[1273.3333333333333, 988.6666666666667], [1392.3809523809523, 1060.095238095238]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
219,flow noise,"[[711.4285714285714, 995.8095238095239], [794.7619047619048, 1060.095238095238]]",20181208T220004-File-14.png,20181208T220004-File-14Metadata
220,flow noise,"[[423.33333333333337, 1010.0952380952381], [554.8648648648649, 1060.8648648648648]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
221,flow noise,"[[611.4285714285714, 1010.0952380952381], [777.8378378378378, 1062.2162162162163]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
222,flow noise,"[[837.6190476190477, 1010.0952380952381], [992.7027027027027, 1062.2162162162163]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
223,flow noise,"[[1382.857142857143, 1007.7142857142858], [1545.4054054054054, 1060.8648648648648]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
224,flow noise,"[[1675.7142857142858, 1024.3809523809525], [1819.7297297297298, 1059.5135135135135]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
225,flow noise,"[[1873.3333333333335, 1024.3809523809525], [1954.8648648648648, 1060.8648648648648]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
226,mooring,"[[518.3783783783783, 871.6756756756756], [577.8378378378378, 939.2432432432433]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
227,mooring,"[[585.2380952380953, 745.8095238095239], [657.5675675675676, 831.1351351351352]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
228,mooring,"[[1944.7619047619048, 850.5714285714287], [2022.4324324324325, 941.945945945946]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
229,mooring,"[[1720.952380952381, 814.8571428571429], [1785.2380952380954, 933.9047619047619]]",20181209T010004-File-17.png,20181209T010004-File-17Metadata
230,mooring,"[[968.5714285714286, 772.0], [1025.7142857142858, 895.8095238095239]]",20181209T010004-File-18.png,20181209T010004-File-18Metadata
231,mooring,"[[1820.952380952381, 769.6190476190477], [1937.6190476190477, 883.9047619047619]]",20181209T010004-File-18.png,20181209T010004-File-18Metadata
232,flow noise,"[[1370.952380952381, 991.047619047619], [1478.095238095238, 1062.4761904761906]]",20181209T010004-File-18.png,20181209T010004-File-18Metadata
233,flow noise,"[[1611.4285714285716, 1022.0], [1723.3333333333335, 1062.4761904761906]]",20181209T010004-File-18.png,20181209T010004-File-18Metadata
234,flow noise,"[[413.80952380952385, 1019.6190476190477], [318.57142857142856, 1062.4761904761906]]",20181209T010004-File-18.png,20181209T010004-File-18Metadata
235,mooring,"[[1490.0, 505.33333333333337], [1549.5238095238096, 638.6666666666667]]",20181209T010004-File-18.png,20181209T010004-File-18Metadata
236,flow noise,"[[625.7142857142858, 972.0], [787.3855421686746, 1061.4698795180723]]",20181209T023004-File-14.png,20181209T023004-File-14Metadata
237,flow noise,"[[1045.2168674698794, 1062.6746987951806], [1211.4285714285716, 976.7619047619048]]",20181209T023004-File-14.png,20181209T023004-File-14Metadata
238,flow noise,"[[1385.2380952380952, 1060.095238095238], [1492.3809523809525, 952.952380952381]]",20181209T023004-File-14.png,20181209T023004-File-14Metadata
239,flow noise,"[[1551.904761904762, 1062.4761904761906], [1666.1904761904761, 979.1428571428571]]",20181209T023004-File-14.png,20181209T023004-File-14Metadata
240,mooring,"[[1736.7831325301204, 937.3734939759036], [1815.0963855421685, 815.6867469879517]]",20181209T023004-File-14.png,20181209T023004-File-14Metadata
241,flow noise,"[[858.4698795180722, 1061.4698795180723], [1004.2857142857143, 969.6190476190477]]",20181209T023004-File-3.png,20181209T023004-File-3Metadata
242,flow noise,"[[1027.1445783132529, 1061.4698795180723], [1180.4761904761906, 1002.952380952381]]",20181209T023004-File-3.png,20181209T023004-File-3Metadata
243,flow noise,"[[1273.3333333333335, 1062.4761904761906], [1442.3809523809525, 979.1428571428571]]",20181209T023004-File-3.png,20181209T023004-File-3Metadata
244,mooring,"[[1484.9759036144576, 742.1927710843373], [1563.289156626506, 855.4457831325301]]",20181209T023004-File-3.png,20181209T023004-File-3Metadata
245,mooring,"[[886.1807228915662, 928.9397590361446], [945.2168674698794, 853.0361445783133]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
246,mooring,"[[1299.433734939759, 913.2771084337348], [1366.9036144578313, 777.1325301204819]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
247,mooring,"[[1864.4939759036142, 856.6506024096384], [1923.5301204819275, 783.156626506024]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
248,flow noise,"[[944.7619047619048, 1064.857142857143], [1085.2380952380952, 960.0952380952381]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
249,flow noise,"[[1092.3809523809525, 1062.4761904761906], [1254.2857142857142, 957.7142857142858]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
250,flow noise,"[[1292.3809523809525, 1062.4761904761906], [1475.7142857142858, 919.6190476190477]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
251,flow noise,"[[1486.1807228915661, 1062.6746987951806], [1713.8095238095239, 905.3333333333335]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
252,flow noise,"[[1754.2857142857144, 1064.857142857143], [1940.0, 898.1904761904761]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
253,flow noise,"[[2120.952380952381, 943.4285714285716], [1930.4761904761906, 1062.4761904761906]]",20181209T040004-File-21.png,20181209T040004-File-21Metadata
254,mooring,"[[401.8433734939759, 933.7590361445782], [470.5180722891566, 797.6144578313252]]",20181209T040004-File-7.png,20181209T040004-File-7Metadata
255,mooring,"[[1816.301204819277, 878.3373493975903], [1887.3855421686746, 747.012048192771]]",20181209T040004-File-7.png,20181209T040004-File-7Metadata
256,flow noise,"[[1887.3855421686746, 1062.6746987951806], [2068.5714285714284, 833.9047619047619]]",20181209T040004-File-7.png,20181209T040004-File-7Metadata
257,flow noise,"[[2090.0, 1062.4761904761906], [2168.5714285714284, 838.6666666666667]]",20181209T040004-File-7.png,20181209T040004-File-7Metadata
258,flow noise,"[[744.0540540540541, 1024.3783783783783], [898.1081081081081, 1063.5675675675675]]",20181209T053004-File-13.png,20181209T053004-File-13Metadata
259,flow noise,"[[920.952380952381, 972.0], [1328.095238095238, 1067.2380952380952]]",20181209T053004-File-13.png,20181209T053004-File-13Metadata
260,flow noise,"[[1363.8095238095239, 962.4761904761906], [1720.952380952381, 1064.857142857143]]",20181209T053004-File-13.png,20181209T053004-File-13Metadata
261,flow noise,"[[1914.3243243243244, 1013.5675675675675], [2061.6216216216217, 1060.8648648648648]]",20181209T053004-File-13.png,20181209T053004-File-13Metadata
262,mooring,"[[1218.5714285714287, 712.4761904761905], [1282.857142857143, 814.8571428571429]]",20181209T053004-File-13.png,20181209T053004-File-13Metadata
263,mooring,"[[1371.081081081081, 785.1891891891892], [1449.4594594594594, 910.8648648648648]]",20181209T053004-File-13.png,20181209T053004-File-13Metadata
264,flow noise,"[[1094.7619047619048, 1062.4761904761906], [1254.2857142857142, 931.5238095238096]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
265,mooring,"[[718.710843373494, 880.7469879518071], [788.5903614457831, 725.3253012048192]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
266,mooring,"[[340.39759036144574, 856.6506024096384], [406.6626506024096, 674.7228915662649]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
267,mooring,"[[864.4939759036143, 939.7831325301204], [962.0843373493975, 808.4578313253011]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
268,mooring,"[[977.7469879518071, 934.9638554216867], [1063.289156626506, 825.3253012048192]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
269,mooring,"[[1299.433734939759, 925.3253012048192], [1365.6987951807228, 813.2771084337348]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
270,mooring,"[[1965.6987951807228, 883.1566265060239], [2022.3253012048192, 687.9759036144577]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
271,mooring,"[[430.4761904761905, 738.6666666666667], [499.5238095238095, 895.8095238095239]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
272,mooring,"[[551.9047619047619, 774.3809523809524], [635.2380952380953, 948.1904761904761]]",20181209T053004-File-23.png,20181209T053004-File-23Metadata
273,flow noise,"[[951.9047619047619, 995.8095238095239], [1106.2162162162163, 1062.2162162162163]]",20181209T053004-File-26.png,20181209T053004-File-26Metadata
274,flow noise,"[[1180.4761904761906, 1007.7142857142858], [1304.8648648648648, 1063.5675675675675]]",20181209T053004-File-26.png,20181209T053004-File-26Metadata
275,flow noise,"[[1516.1904761904761, 983.9047619047619], [1887.2972972972973, 1062.2162162162163]]",20181209T053004-File-26.png,20181209T053004-File-26Metadata
276,flow noise,"[[1901.904761904762, 962.4761904761906], [2168.3783783783783, 1062.2162162162163]]",20181209T053004-File-26.png,20181209T053004-File-26Metadata
277,mooring,"[[392.7027027027027, 796.0], [464.3243243243243, 890.5945945945946]]",20181209T053004-File-26.png,20181209T053004-File-26Metadata
278,mooring,"[[769.7297297297297, 817.6216216216217], [880.5405405405405, 916.2702702702702]]",20181209T053004-File-26.png,20181209T053004-File-26Metadata
279,mooring,"[[1503.5135135135135, 793.2972972972973], [1565.6756756756756, 929.7837837837837]]",20181209T053004-File-26.png,20181209T053004-File-26Metadata
280,flow noise,"[[316.1904761904762, 898.1904761904761], [486.18072289156623, 1063.879518072289]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
281,flow noise,"[[511.48192771084337, 1062.6746987951806], [668.5714285714286, 905.3333333333335]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
282,flow noise,"[[1101.8433734939758, 1062.6746987951806], [1285.2380952380952, 950.5714285714287]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
283,flow noise,"[[1303.0481927710841, 1062.6746987951806], [1459.047619047619, 914.8571428571429]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
284,flow noise,"[[1863.289156626506, 1062.6746987951806], [1992.3809523809525, 952.952380952381]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
285,flow noise,"[[2060.879518072289, 1062.6746987951806], [2166.190476190476, 950.5714285714287]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
286,mooring,"[[503.04819277108425, 873.5180722891566], [553.6506024096385, 797.6144578313252]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
287,mooring,"[[705.4578313253012, 860.2650602409637], [747.6265060240963, 730.144578313253]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
288,mooring,"[[1103.0481927710841, 881.9518072289156], [1170.5180722891566, 674.7228915662649]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
289,mooring,"[[1622.3253012048192, 915.6867469879517], [1683.7710843373493, 789.1807228915662]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
290,mooring,"[[1982.5662650602408, 892.7951807228915], [2034.3734939759033, 726.5301204819276]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
291,mooring,"[[1786.1807228915661, 798.8192771084337], [1829.5542168674697, 661.4698795180722]]",20181209T070004-File-6.png,20181209T070004-File-6Metadata
