sound,image_name,vggish_point
flow noise,20181209T173004-File-12.png,1220-766
flow noise,20181209T173004-File-12.png,1220-767
flow noise,20181209T173004-File-12.png,1220-766
flow noise,20181209T173004-File-12.png,1220-767
flow noise,20181209T173004-File-12.png,1220-768
flow noise,20181209T173004-File-12.png,1220-769
flow noise,20181209T173004-File-12.png,1220-770
flow noise,20181209T173004-File-12.png,1220-771
flow noise,20181209T173004-File-12.png,1220-772
flow noise,20181209T173004-File-12.png,1220-773
flow noise,20181209T173004-File-12.png,1220-774
flow noise,20181209T173004-File-12.png,1220-774
flow noise,20181209T173004-File-12.png,1220-775
flow noise,20181209T173004-File-12.png,1220-776
flow noise,20181209T173004-File-12.png,1220-777
flow noise,20181209T173004-File-12.png,1220-778
flow noise,20181209T173004-File-12.png,1220-779
flow noise,20181209T173004-File-12.png,1220-780
flow noise,20181209T173004-File-12.png,1220-780
flow noise,20181209T173004-File-12.png,1220-781
flow noise,20181209T173004-File-12.png,1220-782
flow noise,20181209T173004-File-12.png,1220-783
flow noise,20181209T173004-File-12.png,1220-784
flow noise,20181209T173004-File-12.png,1220-785
flow noise,20181209T173004-File-12.png,1220-786
airplane,20181211T130004-File-8.png,400-505
airplane,20181211T130004-File-8.png,400-506
airplane,20181211T130004-File-8.png,400-507
airplane,20181211T130004-File-8.png,400-508
airplane,20181211T130004-File-8.png,400-509
airplane,20181211T130004-File-8.png,400-510
airplane,20181211T130004-File-8.png,400-511
airplane,20181211T130004-File-8.png,400-512
airplane,20181211T130004-File-8.png,400-513
airplane,20181211T130004-File-8.png,400-514
airplane,20181211T130004-File-8.png,400-515
airplane,20181212T100004-File-17.png,716-1094
airplane,20181212T100004-File-17.png,716-1095
airplane,20181212T100004-File-17.png,716-1096
airplane,20181212T100004-File-17.png,716-1097
airplane,20181212T100004-File-17.png,716-1098
airplane,20181212T100004-File-17.png,716-1099
airplane,20181212T100004-File-17.png,716-1100
airplane,20181212T100004-File-17.png,716-1101
airplane,20181212T100004-File-17.png,716-1102
airplane,20181212T100004-File-27.png,716-1717
airplane,20181212T100004-File-27.png,716-1718
airplane,20181212T100004-File-27.png,716-1719
airplane,20181212T100004-File-27.png,716-1720
airplane,20181212T100004-File-27.png,716-1721
airplane,20181212T100004-File-27.png,716-1722
airplane,20181212T100004-File-27.png,716-1723
airplane,20181212T100004-File-27.png,716-1724
airplane,20181212T100004-File-27.png,716-1725
airplane,20181212T100004-File-27.png,716-1726
airplane,20181213T160004-File-26.png,925-1635
airplane,20181213T160004-File-26.png,925-1636
airplane,20181213T160004-File-26.png,925-1637
airplane,20181213T160004-File-26.png,925-1638
airplane,20181213T160004-File-26.png,925-1639
airplane,20181213T160004-File-26.png,925-1640
airplane,20181213T160004-File-26.png,925-1641
airplane,20181213T160004-File-26.png,925-1642
airplane,20181213T160004-File-26.png,925-1643
airplane,20181213T160004-File-26.png,925-1644
airplane,20181213T160004-File-26.png,925-1645
airplane,20181213T160004-File-26.png,925-1646
helicopter,20181217T113004-File-25.png,821-1613
helicopter,20181217T113004-File-25.png,821-1614
helicopter,20181217T113004-File-25.png,821-1615
helicopter,20181217T113004-File-25.png,821-1616
helicopter,20181217T113004-File-25.png,821-1617
helicopter,20181217T113004-File-25.png,821-1618
helicopter,20181217T113004-File-25.png,821-1619
helicopter,20181217T113004-File-25.png,821-1620
helicopter,20181217T113004-File-25.png,821-1621
helicopter,20181217T113004-File-25.png,821-1622
helicopter,20181217T113004-File-25.png,821-1623
helicopter,20181217T130004-File-18.png,546-1146
helicopter,20181217T130004-File-18.png,546-1147
helicopter,20181217T130004-File-18.png,546-1148
helicopter,20181217T130004-File-18.png,546-1149
helicopter,20181217T130004-File-18.png,546-1150
helicopter,20181217T130004-File-18.png,546-1151
helicopter,20181217T130004-File-18.png,546-1152
helicopter,20181217T130004-File-18.png,546-1153
helicopter,20181217T130004-File-18.png,546-1154
helicopter,20181217T130004-File-18.png,546-1155
helicopter,20181217T130004-File-5.png,546-329
helicopter,20181217T130004-File-5.png,546-330
helicopter,20181217T130004-File-5.png,546-331
helicopter,20181217T130004-File-5.png,546-332
helicopter,20181217T130004-File-5.png,546-333
helicopter,20181217T130004-File-5.png,546-334
helicopter,20181217T130004-File-5.png,546-335
helicopter,20181217T130004-File-5.png,546-336
helicopter,20181217T130004-File-5.png,546-337
helicopter,20181217T130004-File-5.png,546-338
helicopter,20181217T130004-File-5.png,546-339
flow noise,20181217T130004-File-5.png,546-337
flow noise,20181217T130004-File-5.png,546-338
flow noise,20181217T130004-File-5.png,546-339
flow noise,20181217T130004-File-5.png,546-340
flow noise,20181217T130004-File-5.png,546-341
flow noise,20181217T130004-File-5.png,546-342
mooring,20181217T130004-File-5.png,546-321
mooring,20181217T130004-File-5.png,546-322
mooring,20181217T130004-File-5.png,546-323
mooring,20181217T130004-File-5.png,546-324
mooring,20181217T130004-File-5.png,546-325
helicopter,20181217T190004-File-7.png,159-444
helicopter,20181217T190004-File-7.png,159-445
helicopter,20181217T190004-File-7.png,159-446
helicopter,20181217T190004-File-7.png,159-447
helicopter,20181217T190004-File-7.png,159-448
helicopter,20181217T190004-File-7.png,159-449
helicopter,20181217T190004-File-7.png,159-450
helicopter,20181217T190004-File-7.png,159-451
helicopter,20181217T190004-File-7.png,159-452
helicopter,20181217T190004-File-7.png,159-453
helicopter,20181217T190004-File-7.png,159-454
helicopter,20181217T190004-File-7.png,159-455
helicopter,20181217T190004-File-7.png,159-456
fish,20181217T190004-File-7.png,159-441
fish,20181217T190004-File-7.png,159-442
fish,20181217T190004-File-7.png,159-443
fish,20181217T190004-File-7.png,159-444
fish,20181217T190004-File-7.png,159-445
fish,20181217T190004-File-7.png,159-446
fish,20181217T190004-File-7.png,159-447
fish,20181217T190004-File-7.png,159-448
fish,20181217T190004-File-7.png,159-449
airplane,20181218T143004-File-11.png,1164-726
airplane,20181218T143004-File-11.png,1164-727
airplane,20181218T143004-File-11.png,1164-728
airplane,20181218T143004-File-11.png,1164-729
airplane,20181218T143004-File-11.png,1164-730
airplane,20181218T143004-File-11.png,1164-731
airplane,20181218T143004-File-11.png,1164-732
airplane,20181218T143004-File-11.png,1164-733
helicopter,20181218T160004-File-13.png,202-849
helicopter,20181218T160004-File-13.png,202-850
helicopter,20181218T160004-File-13.png,202-851
helicopter,20181218T160004-File-13.png,202-852
helicopter,20181218T160004-File-13.png,202-853
helicopter,20181218T160004-File-13.png,202-854
helicopter,20181218T160004-File-13.png,202-855
helicopter,20181218T160004-File-13.png,202-856
helicopter,20181218T160004-File-13.png,202-857
helicopter,20181218T160004-File-13.png,202-858
helicopter,20181218T160004-File-13.png,202-859
helicopter,20181218T160004-File-13.png,202-860
helicopter,20181218T160004-File-13.png,202-861
helicopter,20181218T160004-File-13.png,202-862
helicopter,20181218T160004-File-13.png,202-863
fish,20181218T160004-File-26.png,202-1625
fish,20181218T160004-File-26.png,202-1626
fish,20181218T160004-File-26.png,202-1627
fish,20181218T160004-File-26.png,202-1628
helicopter,20181218T160004-File-26.png,202-1657
helicopter,20181218T160004-File-26.png,202-1658
helicopter,20181218T160004-File-26.png,202-1659
helicopter,20181218T160004-File-26.png,202-1660
helicopter,20181218T160004-File-26.png,202-1661
helicopter,20181218T160004-File-26.png,202-1662
helicopter,20181218T160004-File-26.png,202-1663
helicopter,20181218T160004-File-26.png,202-1664
helicopter,20181218T160004-File-26.png,202-1665
helicopter,20181218T160004-File-26.png,202-1666
helicopter,20181218T160004-File-26.png,202-1667
helicopter,20181218T160004-File-26.png,202-1668
mooring,20181218T160004-File-26.png,202-1680
mooring,20181218T160004-File-26.png,202-1681
mooring,20181218T160004-File-26.png,202-1682
mooring,20181218T160004-File-26.png,202-1683
mooring,20181218T173004-File-12.png,162-756
mooring,20181218T173004-File-12.png,162-757
mooring,20181218T173004-File-12.png,162-758
mooring,20181218T173004-File-12.png,162-759
mooring,20181218T173004-File-12.png,162-760
mooring,20181218T173004-File-12.png,162-774
mooring,20181218T173004-File-12.png,162-775
mooring,20181218T173004-File-12.png,162-776
mooring,20181218T173004-File-12.png,162-777
mooring,20181218T173004-File-12.png,162-778
flow noise,20181218T173004-File-12.png,162-759
flow noise,20181218T173004-File-12.png,162-760
flow noise,20181218T173004-File-12.png,162-761
flow noise,20181218T173004-File-12.png,162-762
flow noise,20181218T173004-File-12.png,162-763
flow noise,20181218T173004-File-12.png,162-764
flow noise,20181218T173004-File-12.png,162-765
flow noise,20181218T173004-File-12.png,162-765
flow noise,20181218T173004-File-12.png,162-766
flow noise,20181218T173004-File-12.png,162-767
flow noise,20181218T173004-File-12.png,162-768
flow noise,20181218T173004-File-12.png,162-769
flow noise,20181218T173004-File-12.png,162-770
flow noise,20181218T173004-File-12.png,162-771
flow noise,20181218T173004-File-12.png,162-772
flow noise,20181218T173004-File-12.png,162-773
flow noise,20181218T173004-File-12.png,162-774
flow noise,20181218T173004-File-12.png,162-775
flow noise,20181218T173004-File-12.png,162-776
flow noise,20181218T173004-File-12.png,162-777
flow noise,20181218T173004-File-12.png,162-778
flow noise,20181218T173004-File-12.png,162-779
flow noise,20181218T173004-File-12.png,162-780
flow noise,20181218T173004-File-12.png,162-781
flow noise,20181218T173004-File-12.png,162-782
flow noise,20181218T173004-File-12.png,162-783
flow noise,20181218T173004-File-12.png,162-784
flow noise,20181218T173004-File-12.png,162-785
flow noise,20181218T173004-File-12.png,162-786
flow noise,20181218T173004-File-12.png,162-787
flow noise,20181218T173004-File-12.png,162-788
flow noise,20181218T173004-File-12.png,162-789
flow noise,20181218T173004-File-12.png,162-790
flow noise,20181218T173004-File-12.png,162-791
flow noise,20181218T173004-File-12.png,162-792
flow noise,20181218T173004-File-12.png,162-793
flow noise,20181218T173004-File-12.png,162-794
fish,20181218T190004-File-24.png,804-1503
fish,20181218T190004-File-24.png,804-1504
fish,20181218T190004-File-24.png,804-1505
fish,20181218T190004-File-24.png,804-1506
fish,20181218T190004-File-24.png,804-1507
fish,20181218T190004-File-24.png,804-1508
flow noise,20181218T190004-File-24.png,804-1506
flow noise,20181218T190004-File-24.png,804-1507
flow noise,20181218T190004-File-24.png,804-1508
flow noise,20181218T190004-File-24.png,804-1509
flow noise,20181218T190004-File-24.png,804-1510
flow noise,20181218T190004-File-24.png,804-1511
fish,20181218T190004-File-24.png,804-1523
fish,20181218T190004-File-24.png,804-1524
fish,20181218T190004-File-24.png,804-1525
fish,20181218T190004-File-24.png,804-1526
fish,20181218T190004-File-24.png,804-1527
fish,20181218T190004-File-24.png,804-1528
fish,20181218T190004-File-24.png,804-1529
flow noise,20181218T190004-File-24.png,804-1517
flow noise,20181218T190004-File-24.png,804-1518
flow noise,20181218T190004-File-24.png,804-1519
flow noise,20181218T190004-File-24.png,804-1520
flow noise,20181218T190004-File-24.png,804-1550
flow noise,20181218T190004-File-24.png,804-1551
flow noise,20181218T190004-File-24.png,804-1552
flow noise,20181218T190004-File-24.png,804-1553
flow noise,20181218T190004-File-24.png,804-1554
flow noise,20181218T190004-File-24.png,804-1555
flow noise,20181218T190004-File-24.png,804-1556
flow noise,20181218T190004-File-24.png,804-1557
flow noise,20181218T190004-File-24.png,804-1520
flow noise,20181218T190004-File-24.png,804-1521
flow noise,20181218T190004-File-24.png,804-1522
flow noise,20181218T190004-File-24.png,804-1523
flow noise,20181218T190004-File-24.png,804-1524
flow noise,20181218T190004-File-24.png,804-1525
flow noise,20181218T233004-File-9.png,677-563
flow noise,20181218T233004-File-9.png,677-564
flow noise,20181218T233004-File-9.png,677-565
flow noise,20181218T233004-File-9.png,677-566
flow noise,20181218T233004-File-9.png,677-567
flow noise,20181218T233004-File-9.png,677-568
flow noise,20181218T233004-File-9.png,677-569
flow noise,20181218T233004-File-9.png,677-570
flow noise,20181218T233004-File-9.png,677-569
flow noise,20181218T233004-File-9.png,677-570
flow noise,20181218T233004-File-9.png,677-571
flow noise,20181218T233004-File-9.png,677-572
flow noise,20181218T233004-File-9.png,677-573
flow noise,20181218T233004-File-9.png,677-574
flow noise,20181218T233004-File-9.png,677-575
flow noise,20181218T233004-File-9.png,677-576
flow noise,20181218T233004-File-9.png,677-575
flow noise,20181218T233004-File-9.png,677-576
flow noise,20181218T233004-File-9.png,677-577
flow noise,20181218T233004-File-9.png,677-578
flow noise,20181218T233004-File-9.png,677-579
flow noise,20181218T233004-File-9.png,677-580
flow noise,20181218T233004-File-9.png,677-581
flow noise,20181218T233004-File-9.png,677-582
flow noise,20181218T233004-File-9.png,677-586
flow noise,20181218T233004-File-9.png,677-587
flow noise,20181218T233004-File-9.png,677-588
flow noise,20181218T233004-File-9.png,677-589
flow noise,20181218T233004-File-9.png,677-590
flow noise,20181218T233004-File-9.png,677-591
flow noise,20181218T233004-File-9.png,677-591
flow noise,20181218T233004-File-9.png,677-592
flow noise,20181218T233004-File-9.png,677-593
flow noise,20181218T233004-File-9.png,677-594
flow noise,20181218T233004-File-9.png,677-595
flow noise,20181218T233004-File-9.png,677-596
flow noise,20181218T233004-File-9.png,677-597
flow noise,20181218T233004-File-9.png,677-598
flow noise,20181218T233004-File-9.png,677-598
flow noise,20181218T233004-File-9.png,677-599
flow noise,20181218T233004-File-9.png,677-600
flow noise,20181218T233004-File-9.png,677-601
flow noise,20181218T233004-File-9.png,677-602
flow noise,20181218T233004-File-9.png,677-603
flow noise,20181218T233004-File-9.png,677-604
flow noise,20181218T233004-File-9.png,677-605
flow noise,20181218T233004-File-9.png,677-606
flow noise,20181218T233004-File-9.png,677-607
flow noise,20181218T233004-File-9.png,677-608
flow noise,20181218T233004-File-9.png,677-609
flow noise,20181218T233004-File-9.png,677-610
flow noise,20181218T233004-File-9.png,677-611
flow noise,20181218T233004-File-9.png,677-612
flow noise,20181218T233004-File-9.png,677-613
flow noise,20181218T233004-File-9.png,677-614
flow noise,20181218T233004-File-9.png,677-615
flow noise,20181218T233004-File-9.png,677-614
flow noise,20181218T233004-File-9.png,677-615
flow noise,20181218T233004-File-9.png,677-616
flow noise,20181218T233004-File-9.png,677-617
flow noise,20181218T233004-File-9.png,677-618
flow noise,20181218T233004-File-9.png,677-619
flow noise,20181218T233004-File-9.png,677-620
flow noise,20181218T233004-File-9.png,677-619
flow noise,20181218T233004-File-9.png,677-620
flow noise,20181218T233004-File-9.png,677-621
flow noise,20181218T233004-File-9.png,677-622
flow noise,20181218T233004-File-9.png,677-623
flow noise,20181218T233004-File-9.png,677-624
flow noise,20181218T233004-File-9.png,677-625
mooring,20181218T233004-File-9.png,677-605
mooring,20181218T233004-File-9.png,677-606
mooring,20181218T233004-File-9.png,677-607
mooring,20181218T233004-File-9.png,677-608
mooring,20181218T233004-File-9.png,677-609
airplane,20181219T173004-File-12.png,175-792
airplane,20181219T173004-File-12.png,175-793
airplane,20181219T173004-File-12.png,175-794
airplane,20181219T173004-File-12.png,175-795
airplane,20181219T173004-File-12.png,175-796
airplane,20181219T173004-File-12.png,175-797
airplane,20181219T173004-File-12.png,175-798
airplane,20181219T173004-File-12.png,175-799
airplane,20181219T173004-File-12.png,175-800
mooring,20181219T173004-File-12.png,175-780
mooring,20181219T173004-File-12.png,175-781
mooring,20181219T173004-File-12.png,175-782
mooring,20181219T173004-File-12.png,175-783
mooring,20181219T173004-File-12.png,175-784
mooring,20181219T173004-File-12.png,175-785
mooring,20181219T173004-File-12.png,175-781
mooring,20181219T173004-File-12.png,175-782
mooring,20181219T173004-File-12.png,175-783
